OEP,CATEGORÍA,ESPECIALIDAD,PLAZAS,RESERVA DISCAPACIDAD,TOTAL PLAZAS,FECHA PUBLICACIÓN BOJA,ENLACE,ACCESO LIBRE/PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROCIRUGÍA,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROLOGÍA,7,0,7,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,OBSTETRICIA Y GINECOLOGÍA,11,1,12,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,OFTALMOLOGÍA,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,ONCOLOGÍA MÉDICA,8,1,9,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,ONCOLOGÍA RADIOTERÁPICA,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,OTORRINOLARINGOLOGÍA,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,PEDIATRÍA,13,1,14,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSICOLOGÍA CLÍNICA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSIQUIATRÍA,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIODIAGNÓSTICO,10,1,11,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIOFÍSICA HOSPITALARIA,3,0,3,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,REUMATOLOGÍA,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,UROLOGÍA,5,0,5,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,MÉDICO/A FAMILIA ATENCIÓN PRIMARIA,,37,3,40,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,MÉDICO/A FAMILIA SCCU,,28,2,30,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,PEDIATRA ATENCIÓN PRIMARIA,,7,1,8,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FARMACÉUTICO/A ATENCIÓN PRIMARIA,,5,0,5,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,ENFERMERÍA,,290,22,312,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FISIOTERAPEUTA,,10,1,11,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,MATRÓN/A,,8,1,9,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,TÉCNICO/A ESPECIALISTA,ANATOMÍA PATOLÓGICA,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,TÉCNICO/A ESPECIALISTA,LABORATORIO,8,2,10,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,TÉCNICO/A ESPECIALISTA,RADIODIAGNÓSTICO,11,2,13,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,TÉCNICO/A ESPECIALISTA,RADIOTERAPIA,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,TÉCNICO/A EN FARMACIA,,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,AUXILIAR DE ENFERMERÍA,,282,21,303,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,7,1,8,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,2,0,2,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,INGENIERO/A TÉCNICO/A,,3,0,3,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,TRABAJADOR/A SOCIAL,,5,0,5,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,TÉCNICO/A SUPERIOR EN ALOJAMIENTO,,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,ADMINISTRATIVO/A,,58,5,63,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,AUXILIAR ADMINISTRATIVO/A,,38,3,41,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,CELADOR/A,,56,4,60,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,CELADOR/A CONDUCTOR/A,,18,2,20,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,COCINERO/A,,7,1,8,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,LIMPIADOR/A,,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,PERSONAL DE LAVANDERÍA Y PLANCHADO,,6,2,8,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,PINCHE,,26,4,30,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,TELEFONISTA,,2,0,2,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,ANATOMÍA PATOLÓGICA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,ANESTESIOLOGÍA Y REANIMACIÓN,2,1,3,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,APARATO DIGESTIVO,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,CARDIOLOGÍA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,CIRUGÍA GENERAL Y APARATO DIGESTIVO,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,CIRUGÍA PEDIÁTRICA,2,0,2,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,CIRUGÍA PLÁSTICA Y REPARADORA,2,0,2,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,DERMATOLOGÍA MÉDIC.-QUIRÚRGICA Y VENEREOLOGÍA,2,0,2,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,ENDOCRINOLOGÍA Y NUTRICIÓN,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,FARMACIA HOSPITALARIA,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,HEMATOLOGÍA Y HEMOTERAPIA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,MEDICINA FÍSICA Y REHABILITACIÓN,2,0,2,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,MEDICINA INTENSIVA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,MEDICINA INTERNA,7,1,8,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,,MEDICINA NUCLEAR,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,MICROBIOLOGÍA Y PARASITOLOGÍA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEFROLOGÍA,2,0,2,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUMOLOGÍA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROCIRUGÍA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,OBSTETRICIA Y GINECOLOGÍA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,OFTALMOLOGÍA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,ONCOLOGÍA MÉDICA,2,0,2,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,ONCOLOGÍA RADIOTERÁPICA,2,0,2,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,OTORRINOLARINGOLOGÍA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,PEDIATRÍA,8,1,9,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSICOLOGÍA CLÍNICA,5,0,5,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSIQUIATRÍA,2,0,2,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIODIAGNÓSTICO,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIOFÍSICA HOSPITALARIA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,REUMATOLOGÍA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,UROLOGÍA,1,0,1,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,,37,3,40,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,MÉDICO/A FAMILIA SCCU,,5,1,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,PEDIATRA ATENCIÓN PRIMARIA,,3,0,3,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FARMACÉUTICO/A ATENCIÓN PRIMARIA,,3,0,3,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,ENFERMERÍA,,132,10,142,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,MATRÓN/A,,18,2,20,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,FISIOTERAPEUTA,,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,TÉCNICO/A ESPECIALISTA,ANATOMÍA PATOLÓGICA,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,TÉCNICO/A ESPECIALISTA,LABORATORIO,15,2,17,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,TÉCNICO/A ESPECIALISTA,RADIODIAGNÓSTICO,15,2,17,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,TÉCNICO/A ESPECIALISTA,RADIOTERAPIA,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,TÉCNICO/A EN FARMACIA,,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,AUXILIAR DE ENFERMERÍA,,130,9,139,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,13,2,15,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,9,1,10,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,INGENIERO/A TÉCNICO/A,,2,0,2,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,TRABAJADOR/A SOCIAL,,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,TÉCNICO/A SUPERIOR EN ALOJAMIENTO,,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,ADMINISTRATIVO/A,,40,4,44,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,AUXILIAR ADMINISTRATIVO/A,,8,2,10,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,CELADOR/A,,32,4,36,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,CELADOR/A CONDUCTOR/A,,11,1,12,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,COCINERO/A,,3,0,3,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,LIMPIADOR/A,,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,PERSONAL DE LAVANDERÍA Y PLANCHADO,,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,PINCHE,,11,1,12,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2015,TELEFONISTA,,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,PROMOCIÓN INTERNA
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTENSIVA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,FARMACIA HOSPITALARIA,3,0,3,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSICOLOGÍA CLÍNICA,3,1,4,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,HEMATOLOGÍA Y HEMOTERAPIA,3,1,4,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANATOMÍA PATOLÓGICA,3,0,3,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANESTESIOLOGÍA Y REANIMACIÓN,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTERNA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUMOLOGÍA,3,0,3,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTENSIVA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,FARMACIA HOSPITALARIA,3,0,3,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSICOLOGÍA CLÍNICA,3,1,4,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,HEMATOLOGÍA Y HEMOTERAPIA,3,1,4,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANATOMÍA PATOLÓGICA,3,0,3,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,ANESTESIOLOGÍA Y REANIMACIÓN,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTERNA,1,0,1,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
2014,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUMOLOGÍA,3,0,3,Boletín número 241 de 11/12/2014 ,http://www.juntadeandalucia.es/boja/2014/241/BOJA14-241-00005-20950-01_00060185.pdf ,ACCESO LIBRE
